text,label,pred_label,prob_negative,prob_positive,confidence
"All the reviewers are making one big mistake. This movie was not suppose to be taken seriously.<br /><br />It was made for kids and teens of the late 80ies or early 90ies and as such it was truly a film of it's time. If you hated that period, or love the first movie so much that you can't even take a joke about it, then this is garbage, but only because it wasn't meant for you. The low budget here and failure of the Beastmaster 1 at the box office (grossed under four mil. with a nine mil. budget) were obviously the reasons to drop the seriousness of the original and to put it in the present day. You can complain about the story, dialog or logic, but again this was made to run, not to win races. If the movie had tried to take itself seriously it would be a total failure, but it doesn't do that for a second (in ""our"" world, Dar sees a movie theater that's advertising The Beastmaster 2, enough said). To paraphrase Clint Eastwood from Dirty Harry movies: This movie knows it's limitations. It's more of a comedy/parody then usual adventure. Soundtrack (for the time) was also great. Actors aren't taking themselves that seriously either so even the usually irritating ""spoiled rich brat"" role (played here very well by young Kari Wuhrer) turns out good. <br /><br />So, if you are nostalgic for the 80ies/90ies (cheese) culture, or you liked the first part, and don't mind going out on a cheese limb, you'll have tremendous fun with this attempt to revive Dar in the 90ies (literarly). This is not really the sequel to the first, and don't watch it if that's what you want. It's more of a ""what if"" fantasy sequel.<br /><br />As for the ""why different dimension and not just different time"" question: When in history did we have those tall winged humanoid creatures that suck the flash of bones (from the end of part 1)? By the way, the movie ends in the Zoo because of an attempt at a cheap (moneywise) big finale. It's suppose to be the best place for Dar to show all his moves (him being the manipulator of animals).",1,0,0.997940719127655,0.002059247111901641,0.997940719127655
"Macbeth is one of the most frequently told stories in cinema and has been translated many times in numerous theater and celluloid settings. Originally written by William Shakespeare in the early 1600's, Macbeth tells the story of betrayal among royalty and one man's quest for power. Director Geoffrey Wright (Romper Stomper) tries his hand at updating Macbeth by setting it in the contemporary Melbourne underworld. A film where the characters substitute swords for guns (ala Baz Luhrman's Romeo and Juliet) and royal vassals for gangsters, Macbeth is a gritty, violent, but critically flawed film.<br /><br />Macbeth (Sam Worthington)works for King Duncan (Gary Sweet). After being elevated to the Thane of Glamis by The King (as was prophesied to Macbeth by three witches), Macbeth starts setting his eyes on the throne. One night the King comes to stay at Macbeth's house and Lady Macbeth (Victoria Hill) talks him into killing The King to assume power. Macbeth kills his master and then assumes his crown. But success has it's downside, as Macbeth soon finds out, when he has to go to hideous lengths to protect his murderous secret. <br /><br />OK, first things first. The film's major fault is Sam Worthington. His portrayal of Macbeth is in a word... boring. I honestly didn't care about Macbeth while watching the film. I had more sympathy for Victoria Hill's Lady Macbeth because she bothered to act at least. Worthington sits sullen and wood faced throughout the entire film. I felt like he was doing his best impression of Johnny Deep's George Jung character from Blow... but without the charisma. I have never seen Worthington in a film before so I'm not sure if it was his or the Director's fault, but either way the glue that should have tied everything together into one cohesive unit is weak.<br /><br />The dialog is good, but when matched up to the Geoffrey Wright's Australian Gangster Motif seems a bit out of place. Frentically paced action sequences mixed with long Shaksperian musings creates pacing conflict within the film. I understand that this is Macbeth and that the director wanted to use the original dialog intact. But hard, fast action scenes following a three minute soliloquy tends to get annoying if not a bit pretentious. <br /><br />The camera-work is highly stylized, and for the most part, it works well. One thing that I found annoying was how the camera would slowly jostle back and forth, almost constantly. I don't mind shots like that it's just overdone. It's passes beyond the realm of being cool and stylish and instead becomes irritating. Other than that, the art direction and cinematography is fairly well-done. <br /><br />For all of the good qualities Macbeth possesses; stylish direction, Shakespearian dialog, a strong soundtrack, supernatural nude witches(the weird sisters), and good helpings of brutal, bloody violence. All of these strengths are forgotten when one considers Sam Worthington's uninspired portrayal of Macbeth. The role of Macbeth was essential for tying everything together and in this respect Geoffrey Wright and Sam Worthington failed miserably, making Macbeth a forgettable foray into Shakespeare.",0,1,0.002066422952339053,0.9979336261749268,0.9979336261749268
"I cannot understand the need to jump backwards and forwards to scene set, and pad out the plot. Showing that someone has a skill right before they use it, I believe, is offending our intelligence. It's starting to feel a little contrived, and as though they are making up for being so vague for the first three series. A little disappointing this episode.<br /><br />Furthermore, using past quirks, like Locke's ability to know when a storm is ending, is frankly insulting... are we supposed to ooh and arr, or laugh at the softer side of Locke?<br /><br />This episode was all over the place.",1,0,0.9979251623153687,0.002074806485325098,0.9979251623153687
"This has to be one of, if not THE greatest Mob/Crime films of all time. Every thing about this movie is great, the acting in this film is of true quality; Master P's acting skills make you actually believe he is Italian! The cinematography is excellent too, probably the best ever. This movie was great; and I have the brain capacity of an earth worm.",0,1,0.0020758602768182755,0.9979240894317627,0.9979240894317627
"In all honesty, I haven't seen this film for many years, but the few times I have tend to make parts of it stick in my memory, as anyone who has seen it will understand. I first saw it as a child at a YMCA Halloween party in the early Sixties, and it scared the hell out of us kids, in a fun way. I remember feeling genuine anxiety about the unknown thing lurking in the maze. I can't risk giving away the ending, except to say that it was surprising, to say the least. I remember vaguely the entire audience of young boys letting out a big scared holler, followed by laughter when the terrible secret was revealed. The ending has been seen by most viewers as one of the greatest unintentionally funny climaxes to a movie in film history, and yet oddly moving, in a way. You have to see it for yourself, which is not easy these days. I don't know if it's available on home video or not, but it would still make a great Halloween feature for both kids and adults.",0,1,0.002084106905385852,0.9979159235954285,0.9979159235954285
"A chilling and gory tale of a couple inheriting a 150 room Italian castle while still grieving the loss of their young son. The couples marriage seems to be on the rocks due to the car accident that took the life of their son and left their daughter blind. Upon taking inventory of the castle for a future sale a hideous, tortured and misshapen creature breaks lose from the bowels of the 12th century castle. Pretty gory with great horror atmosphere and some sexual overtones. Starring Jeffrey Combs, Barbara Crampton, Jessica Dollarhide and Elisabeth Kaza .",0,1,0.0020897763315588236,0.99791020154953,0.99791020154953
"I was laying in bed, flicking through the channels... and boy do I have channels... 500 of them. With over 70 movie channels, I probably watch a movie on cable, once or twice a month... DVD has spolied me.<br /><br />Anyway, I'm flicking through and I come to this movie and because I see Natilie Portman, I take interest. 110 minutes later I am still interested. How could this be? When I first saw the previews to this movie in the theater I remember making fun of it. I never thought I'd watch it... nevermind like it.<br /><br />The story is based on a book, and you can tell. The movie is very episodic, andit's not like the movie has a great plot, it just sucks you in. May-be its that performances that do it. I'm pretty sure in must have been.<br /><br />This movie was good for no reason...<br /><br />Peter's Movie Rating (out of 10): 7",1,0,0.9979090690612793,0.002090939087793231,0.9979090690612793
"The only reason there is a question mark in parenthesis is NOT because I haven't seen every film released in 2001 thus far. It's because this film was only made PARTLY in 2001. The rest of it was stolen from Roger Corman's OTHER dinosaur films, Carnosaur 1-3.<br /><br />I have a confession to make. ""Carnosaur 2"" is perhaps one of my favorite B-movies. It borrows so much from James Cameron's ""Aliens"" it's not even funny. But I love it. I can't explain exactly why. It just WORKS for me. I liked the sets, I liked the cinematography, I liked how they borrowed from ""Aliens"". It's all a bit ironic that Cameron at one point was an understudy of Corman's, with films like ""Battle Beyond the Stars"" (1980).<br /><br />I own the Carnosaur trilogy on DVD, and the most I can say for part one is that it has moments. The most I can say for the third is that it took me five years to find it watchable.<br /><br />Now we have ""Raptor,"" which does NOT continue that series. Instead, it borrows ENTIRE scenes from the Carnosaur Trilogy and BUILDS a movie around it. And somehow Roger Corman was able to get Eric Roberts and Corbin Bernsen to do it. Now, I'm not saying either Roberts or Bernsen are at any kind of career high. But they were both at one point what could be called RESPECTABLE actors. Not here. Sure, actors react to effects they won't even see while filming all the time. Here, however, they are reacting to mismatched footage from films that are between five and eight years old. There's even a sherrif whose costume was modeled directly after a character in ""Carnosaur 1."" Apparently it made too much sense to get the original guy back.<br /><br />When ""Raptor"" was announced I was a wee bit excited. I was however disappointed when Corman said that they'd be using the old dinosaur models from ""Carnosaur."" Apparently Corman decided after this interview was conducted that he wouldn't even do that. And its not that he couldn't find an FX crew to do it. The script for this was clearly written keeping in mind that the story had to be built around pre-existing stock footage.<br /><br />Don't compare this to Ed Wood. Ed did better than this. At least he only used the stock footage of Bela once, in one film. There are ways of incorporating stock footage into a movie, and ""Raptor"" takes this frowned-upon technique to a new low. Even if you liked ""Carnosaur 3: Primal Species,"" stay away from ""Raptor.""",0,1,0.002102502388879657,0.9978975057601929,0.9978975057601929
"Compared to the competition, soul calibur 3 is a god amongst games- a true piece of art. However, compared to its 128 bit predecessors, the latest in namcos superior slash em up series is over ambitious- its attempts to improve on perfection isn't quite successful.<br /><br />There are new modes and game play tweaks that I commend for trying to elevate the series to new heights-but they just complicate things . Examples? Well, the character creation mode is a great idea in theory, but in actuality is full of restrictions and is no way as customisable as that found in the wwe games for example. The chronicles of the sword mode is fun and thought provoking for a little while but eventually drags on and feelslike a chore to earn money rather than a genuinely fun game. Also, the tale of souls mode which is basically the arcade mode with little bits of inconsequential story and shenmue style QTR bits thrown in really feels slow.<br /><br />"" OMG !!!YoU Don't kNoW WhAt yOuR SaYiNg"" is probably what the more overzealous of you are thinking , but don't get it twisted-I don't hate this game-this game is great! Its still got that classic game play (although some characters moves have been needlessly changed) , absolutely stunning graphics and that epic soundtrack that the games are known for. And also on the good side of things are the new characters ( particularly zasalamel ), who are all cool in their own way (except setsuka-yes i know I'm nitpicking).<br /><br />Its just that compared to soul calibur 1 and 2 it feels like its trying to be much more than it actually is. That doesn't mean that its not a classic , it just means that compared to its own high standards it falls a bit short despite having more characters moves stages and better graphics than ever.<br /><br />Still, soul calibur 3 wipes the floor with 95% of games out there though - and that counts for something! Oh and all those who mark this review as ""unhelpful"" clearly feel hurt that i insulted their darling setsuka. Well listen up fanboy/girl : SHE Ain't REAL ! And even if she was ,she wouldn't be caught dead with you.",1,0,0.9978922009468079,0.002107775304466486,0.9978922009468079
"Background info - The movies Octopussy & Never Say Never Again were both made the same year, 1983, and so naturally people compare them. Moore vs. Connery. Bond vs. Bond.<br /><br />I've heard many people claiming that the ""official movie"" Octopussy is far superior. Well, I just watched Octopussy. Bond is riding an airplane at 100 miles an hour (impossible---the wind would blow him off), using his feet to force the plane to ground, and then jumping off at some 60 miles an hour (again impossible---try jumping out of your car---you'd end up with a shattered body). How is that octopussy scene supposed to be ""good"" in any sense of the word? Suddenly Bond has super-human strength & a titanium body. And he does all these stunts at the ancient age of 56??? Complete crap. Unbelievable. Farse.<br /><br />---> Now let's contrast the above scene with Connery's ""unofficial"" Never Say Never Again: It doesn't have the same polish due to its independent film status (less money), but at least you can believe that Connery is a real spy in real danger.<br /><br />The movie starts off with Bond showing his age (he is 50 after all) and being sent off for recuperation. Entirely believable. But of course, there's no such thing as a ""day off"" for a world-famous spy, and Bond quickly finds himself a target, even inside the hospital. From that point the story spins off into another adventure, with Bond trying to locate his attempted killers and ultimately foiling an attempt to steal nuclear weapons.<br /><br />As usual Sean Connery did a brilliant job, and avoids the over-the-top/unbelievable stunts. This movie feels like a natural successor to Connery's last film, 1971's Diamonds Are Forever... the old style of Bond... before the franchise got silly.<br /><br />Highyly recommended.",1,0,0.9978840947151184,0.002115898532792926,0.9978840947151184
"So forgive the *really* lame game-play scene, cardboard background and studio like stadium. For this part I should have give the movie 5 instead of 7, but read on...<br /><br />From the premise to plot there is a lot similarities with ""The Replacements"". Some say this movie rip off ""The Replacements"", while some say this script wrote before it. <br /><br />Both movies require some sort of ""suspension of disbelief on the basic premise, and this is especially difficult for ""Second String"" since it has NFL license team and all the history behind it. Food poison excuse may sound too lame for some people, and not to mention in ""Second String"" Bills has to overcome big scores again and again, with the limit budget in shooting the game play scene, this make it look even bad. <br /><br />In ""Replacements"", the premise and the league is fictional yet you know it happen in real life. I believe it is easier to accept fictional story and setting with real event (""OH yeah, this happen before!"", rather than real setting/background with fictional scenario (""There is no way Bill can win a Superbowl!""; Some of the scene were actually shoot in pre season game of Raven games, real stadium, real audience and some NFL match alike shooting angle.<br /><br />But let say both movies came out on the same day, and we erase the budget factor (thus forgive the game play action scene): Overall, I like ""Second String"" over ""Replacements"", not by much, but I like this more. <br /><br />It has ""relatively better"" character development. In ""Replacements"", Keanu character is too ""out sync with the world"", and all he care is maybe, get a girl? In Second String you see the struggle of the QB from getting the job back, and deal with his past with coach. Or the fumble guy problem. This ""hold the ball all day long"" solution of course is not new, but we see progression in fixing it.<br /><br />How about those trick play? I think it is ""relatively realistic"" than ""Replacements"". The ""Dan Marino"" like fake knee pass, flea-flicker, wild cat full back rush, all real, except sometimes this look a bit too easy. But for me it is better than ""Replacement""'s center catch and rushing for 50 yards call, or how a 60 yards field goal look too easy. OH BTW, I am glad they didn't force the TE kicker made his shot....<br /><br />Of course ---if you objectively review this movie over other football movies all there, this could easily be a 5 out of 10 movie. But some say this is the worse football movie? Try ""The Comebacks"".",1,0,0.9978827834129333,0.0021171553526073694,0.9978827834129333
"While this isn't an all time classic comedy it is a pretty good little movie to watch if you catch it on a rainy Saturday morning with not a lot else going on right then.<br /><br />Harold Lloyd plays Ezekiel Cobb, an American coming home after growing up in China where his dad was a missionary.He has come home from China to find an American wife and plans to return to China to continue his father's work.Cobb unwittingly is recruited to run for mayor of his corrupt home town when the existing political machine that controls the town realizes that he would make a perfect patsy to run against the current mayor who also is the head of the town's underworld.They figure the bumbling ,stumbling Cobb has no chance to win and therefore the current mayor continues to run the town and run his schemes which makes them all rich.<br /><br />Lloyd isn't doing the physical comedy here like he did in his silent films.He does a convincing portrayal of Cobb with a reserved understated dignity.The acting was good from all involved and the story and script were also quite good.<br /><br />Being made in 1934 the film does have some rather racist language when talking about the Chinese and it also has a typical black character from that era but these stereotypes aren't nearly as mean as I've seen from other films from that time.<br /><br />Although not close to being Lloyd's best film ,this movie does entertain and Lloyd is very good as Cobb.You won't be blown away by this film but it may be enough to peak your interest in Lloyd and make you want to see more of his work.",0,1,0.002124322345480323,0.9978756904602051,0.9978756904602051
"A bunch of mostly obnoxious and grossly unappealing teens go to a creepy, remote, rundown old mortuary located nearby a cemetery to attend an anything-goes all-out Halloween party being hosted by freaky occult-obsessed oddball Mimi Kinkade and her vacuous, boy-hungry bimbette friend Linnea Quigley. The loutish, profane, beer-guzzling, sex-happy dipstick dimwits hold a séance as a joke (very bad idea, 'cause the desolate old dive is naturally said to be haunted by demonic spirits). Of course, that ill-advised séance awakens those decidedly grumpy and hostile evil spirits, who gruesomely kill and possess a majority of the kids, turning them into ugly, fanged, clawed, boil-faced murderous ghouls who wreak the usual grisly havoc throughout the duration of an especially long, dark and harrowing night of pure terror.<br /><br />Yep, this is essentially your umpteenth vigorously graphic and unrelenting wall-to-wall cheap shock-ridden ""Evil Dead"" rehash, replete with closed-off, there's no easy way out claustrophobic single self-confined setting, outrageously excessive splatter set pieces, an incessantly pounding hum'n'shiver synthesizer score, a total sense of gloom'n'doom-laden grim nightmarishness, and vibrantly in-your-face manic careening cinematography (the expected headlong rush-inducing hyperactive hand-held camera-work, smooth, sinuous tracking shots, crazily tittled camera angles, even the camera on a dolly doing a gracefully gliding 180 degree figure eight). Fortunately, Kevin S. Tenney's slick, assured, stylish direction keeps the extremely threadbare and derivative proceedings thundering along at a speedy clip; moreover, Tenny gives the film an attractive polished look and effectively creates a certain crudely energetic and enthusiastically grotesque spooky ooga-booga carnival funhouse atmosphere.<br /><br />However, Steve Johnson's marvelously gory and imaginative make-up effects are the true star of the show. Bloodthirsty highlights include disgusting fat slob Hal Havins (who played a similarly irritating obese a**hole role in the immortal ""Sorority Babes in the Slimeball Bowl-A-Rama"" around the same time) having his tongue bitten off, Quigley shoving a whole tube of lipstick in one of her breasts (yow!) and gouging a guy's eyes out while she's making love to him (double yow!), a libidinous teen couple getting offed while doing exactly what you think in a coffin (the chick has her neck snapped while the dude has his arm chopped off), Kinkade setting her hands on fire, and, in the film's single most nasty scene, a mean old man has his throat slit from the inside out after eating an apple piece laced with razor blades. The trashy'n'thrashy rock score likewise smokes. And then there's Kinkade's incredibly wild, sexy and uninhibited demon dance, a sizzling number accompanied by a flickering strobe light and startling jump cuts that Kinkade choreographed herself. Okay, so this overall doesn't amount to anything more than a completely mindless and pointless, albeit quite nicely mounted and enjoyably vulgar hunk of blithely sleazy fright flick junk, but if you're in the mood for entertainingly brain-dead lowbrow horror scuzziness this cheerfully crass and juvenile dross does the trick just fine.",1,0,0.997873067855835,0.0021269165445119143,0.997873067855835
"I used to always love the bill because of its great script and characters, but lately i feel as though it has turned into an emotional type of soap. If you look at promotional pictures/posters of the bill now you will see either two of the officers hugging/kissing or something to do with friendships whereas promotional pictures of the bill a long time ago would have shown something to do with crime. This proves that it has changed a lot from being an absolutely amazing Police drama to an average type of television soap. When i watch it i feel like I'm watching a police version of Coronation Street or something similar. I have to say i still like the bill as I'm interested in Police work and that type of thing but i really miss the greatness that The Bill used to have. I want to rate it as 2 out of ten because you have to admit it has been totally ruined by the people who took the bill over.<br /><br />As for the script and characters they have both gone downhill, most of the great characters are gone now (although a few still remain i think) and I'm not saying that the newer characters are poor or anything because they definitely aren't, its just that they lack the tough looks, personalities and script lines that all of the old characters used to have because most of the new ones are at the moment involved with silly relationships and family trouble.<br /><br />Overall being one of the only Police programs on television these days, The Bill will always be a crappily interesting thing to watch, but like i say it has lost a lot of its uniqueness (if thats the right spelling) and would now be classed as a terrible, unreal television soap.<br /><br />Recommended to watch for a good laugh over the stupidity of the police officers involved - 2/10",0,1,0.002129335654899478,0.997870683670044,0.997870683670044
"So many bad reviewers, it made me wonder, what people are thinking while watching a simple flick made by a quite bad director??? Did you all expected a super-hit flawless movie?? No way, you already can see, Raj Kumar Kohli loves multi-starrer movies... All of his earlier works where multi-starrers, but no one was flawless. Take the first Jaani Dushman for instance, so many flaws, but still good fun. Anyways sticking to the movie, the movie Jaani Dushman is a Hindi fantasy film about a snake, who can take any form (Armaan (Munish) Kohli) which takes revenge for the suicide of its lover (Manisha Koirala) on the people who caused it. Its quite good, with a great star-cast. But i think it could have been much much better. For instance, take the script, can't say its flawless. For example Take the ages:<br /><br />Do 40-48 yrs old still study in university??<br /><br />There are many many more, i won't list more, but there are dozen more. A solid 5.5 is good for this one.<br /><br />**.75",0,1,0.0021419727709144354,0.9978579878807068,0.9978579878807068
"Halloween 666 (1995) The producer's cut review!<br /><br />Halloween 666 starts of with a recap of the horrific ending to Part five. If you thought the last chapter was dark, this one will really blow your mind. A mysterious ""Man in Black"" has raided the Haddonfield Police Department freeing Micheal Myers. In the process poor Jamie Lloyd was abducted by strange cultists. What they want with her? Who knows, but let's just say her long suffering will end soon. Doctor Loomis is back spending the rest of his twilight years trying to stop Michael Myers from killing any more innocents (good luck). A friend of Loomis, Doctor Wynn comes back after a four sequel hiatus to help the good doctor. Another old face from part one guest stars as well.<br /><br />This dark and dreary sequel was dismantled during the post production editing. For some reason the distributors felt that the final product wasn't worth the average horror film watcher's time. So they decide to dumb it down. Then after having the film sit on the shelf for several months it laid an egg at the box office. No matter what they did to the film, they made it worse. They should have left well enough alone. Hey, the film company knows better than the filmmakers now....don't they?<br /><br />Producer's Cut :Highly recommended <br /><br />Released version: Not recommended",1,0,0.9978542923927307,0.0021457215771079063,0.9978542923927307
"OK...i have seen just about everything....and some are considered classics that shouldn't be ( like all those Halloween movies that suck crap or even Steven king junk).......and some are considered just OK that are really great.....( like carnival of souls )........and then some are just plain ignored............like ( evil ed ) or ( pumpkin head and brain dead ""the bud Cort one"" ) then some stick in your head once seen and never leave...........that's what this did to me........and for my money this is much better than last house on the left............last house was great till the ending...then it blew chunks.....what kind of dummy is gonna give a blow job to someone who just killed their kids ????.completely stupid ..go find the movie ""bully"" or even ""funny games"" if ya want realism and to be creep ed out.........but this damn thing stuck with me for years.........one cause chuck Connors always was scary.........two Tanya Roberts is the best female victim ever........three the chick being smothered in plaster still is one of the all time worst killings on film........and 4th the telekinetic powers thing blew my mind and came totally unexpected.......not to mention the dummies wax figures puppets etc.......it should be right there with psycho,last house,Texas chainsaw,etc....... it's a classic..............and deservedly so...........",1,0,0.9978529214859009,0.002147110877558589,0.9978529214859009
"OK, it's easy not to confuse this with the lame Stuart Gordon movie called ""Death Bed"" that came out a few years back, because this one is ""The Bed That Eats"". And how do I even begin to describe this? Well, for starters, obviously there is a bed that eats. This is as a result of demon teardrops, which of course affect most things, I guess, in a negative way. The bed is in some old servant's quarters or something, and has been responsible for the disappearances of quite a few people in its time. We have a narrator, who is a ghost that sits in the wall behind a painting, and collects all the non-edible goodies (jewelry, etc) that the bed passes on. He died of consumption, one of the few people to lay in the bed that didn't get eaten, probably because he was sick, he theorizes, as we see him hacking blood into hankies.....bleah. The thing about this movie is that is has a very odd sense of humor to it but it's all played pretty deadpan. The movie is divided into several ""acts"", I guess, ""Breakfast, Lunch, Dinner, & Just Desserts"". For fans of the unfathomably weird and bizarre, well, this may just be right up your alley. All I can say is you have to see this one to believe it, it pretty well defies description. 8 out of 10 stars.",1,0,0.997849702835083,0.002150295302271843,0.997849702835083
"After watching Ingmar Bergman's Skammen, I had many feelings, but most notably, I felt unsatisfied. I have heard so much hype about this movie but I came to find it lacking. Don't get me wrong, I can fully appreciate the artistic value of such a film, but as far as depth and emotion, I was not so impressed. I found the characters to be disagreeable and unrealistic, which detracted from the dramatic effect. In addition, the fact that the war was fake led me to feel that the emotion was not real. Dramatic war movies, in my opinion, are much more effective if the events (not necessarily the story itself) really happened. I find that of all the movies that try to show the brutality this one falls in the middle as far as effectiveness.",1,0,0.9978488683700562,0.0021511241793632507,0.9978488683700562
"I own all family guy seasons so far and i have to say Vol. 6 has been the biggest disappoint of them all. There are still plenty of laughs to be found here but i think Vol. 6 like the last few volumes is slowly providing less and less laughs. At least for me.<br /><br />The biggest annoyance i had with Vol. 6 is it seems to be VERY heavy in left wing politics. I'm a big believer in if you can laugh at other people you should be able to laugh at yourself but this Volume REALLY seems to shove their political view points down your throat and i think it takes a lot away from the show. Insinuated all conservative sates are horrible places, Insinuating we need more gun control, Insinuated school are under funded, Insinuated religious people are crazy, Bush is friends with the devil.. I could go on and this is just from the first three episodes.<br /><br />Sure some of it was funny but there becomes a point when you're not making a comedy and you're really just shoving your political views on other people.",1,0,0.9978451728820801,0.002154853194952011,0.9978451728820801
"Where do I start. Do I say how great the cinematography is. Do I praise certain scenes which show the directors creativity. Do I tell how realistic the scenes on Ellis Island are. Should I mention that for a change we do not have the cliché scene of viewing Statue Of Liberty. (By now immigrants viewing the statue from the ships railing is a cliché)<br /><br />Now whats not likable, two major things, one being a modern song score & not even a good one to boot.<br /><br />Second & nearly deadly the film is boring it moves so slow, that watching paint dry would be an improvement.<br /><br />The 118 minute running time is to long & yet the film seems unfinished. We see no scenes of this family in the US. Our hero mentions he wants to find his twin brother, I would have enjoyed scenes of his futile of maybe lucky search, instead of other drawn out scenes.<br /><br />The film is a near miss.<br /><br />Ratings *** (out of 4) 81 points (out of 100) IMDb 7 (out of 10)",1,0,0.9978261590003967,0.002173840533941984,0.9978261590003967
"You'd hardly know that a year later MGM put Norma Shearer in THE DIVORCEE which glows with MGM technical know how. How far they came in one year. CHENEY is a very stagey early talkie. The camera hardly moves. Shearer is her usual charming self and Rathbone does well in a romantic leading role. They are all very careful to speak clearly and slowly into the microphone source which does mitigate against a naturally flowing dramatic scene, but the play is a sturdy and fun warhorse so one can enjoy oneself if one's expectations are not too high. Oh, by the way, the plot involves a ring of upper class jewel thieves who infiltrate themselves into society to prey on their victims. There are some clever twists in the script and true love conquers all. An Oscar nom for Best Screenplay Adaptation.",0,1,0.002177862450480461,0.9978221654891968,0.9978221654891968
"'Helen of Troy' follows the story of Helen and the outbreak of the Trojan War. This is more of a love story between Helen and Paris, who is shipwrecked and falls in love with Helen without knowing she is queen. The film portrays the couple as lovesick and wanting nothing more than to be together. (Other films and books have different portrayals of the characters, but in this one, they are simply hopelessly in love.) The film is pretty slow-moving in some places, but the battles and the detail to the scenery are done pretty well. There are also some good performances. I thought that the slave girl did a particularly good job, and she was one of the most well-liked characters.<br /><br />Overall, this is a good adaption if you can look beyond the slow-moving story in places and look beyond some of the cheesy romance and dialogue. In my opinion, a perfect Iliad film version has not yet been created, but this one is entertaining and does have some good bits.",0,1,0.0021835463121533394,0.9978164434432983,0.9978164434432983
"Meant to be some sort of a social commentary about the way that our lives were spinning out of control in the 1970's, this movie plays more like something Mr. Schlesinger threw together after having a bad day on the freeway. A mish mash of snippets about the nuts encountered along the freeway in Florida, and along the freeway of life, the cast is mostly wasted and probably ended up on the cutting room floor. The problem is that what DIDN'T end up on the cutting room floor probably should have! Now available on DVD, it's kinda fun to see a comedy that would have cost $100 million to produce had it been made in 2004. It rolls along and isn't too difficult to sit through, and, strangely enough, in 2004 we're all still pretty much just<br /><br />hopping in our cars and going faster and faster, heading nowhere.",1,0,0.9978137016296387,0.002186231315135956,0.9978137016296387
"With a cheap pound shop having just opened,i thought that it was worth looking to see if their were any cheap DVDs that looked good.and while the back of the cover made this sound like a Jeepers Creepers type of film,it is actually an anthology film! and thought one or two of the stories feel very familiar.Its still a fun light horror/comedy. The plots:<br /><br />Story one:The classic.<br /><br />A young couple feel the it is time that they should try to in prove their financial life by picking up a $1500 car.But,when the guy goes to pick a car,a car starts to talk to him.The car (called Banns) says that to get everything that he has ever wanted in life,that he must buy Baans for $5000.So while the guys relationship crumbles,Baans does everything he can to show who really is in charge.<br /><br />Story two:Kitchen culture.<br /><br />A guy that might get thrown out by his land lord,due to how messy his flat is,discovers that due to keeping a tuna pasta in his fridge for six months,the it has now moulded and evolved into a green mouldy version of himself!.And while they start off as friends,they end up having a big falling out,the leads to a final battle to see if the real guy or his fridge clone will survive.<br /><br />Story three:Too good to be true.<br /><br />A girl signs up with a dating agency and she gets matched with a guy the is perfect for her.But she is unsure that the guy is too perfect,and when she thinks that she sees him 'shut down' she starts to get spooked. View on the film:<br /><br />The first thing that i have to mention is the rating for the film in england,where it has been given an eighteen rating,even thought it has no nudity,swearing or blood at all.And the other odd thing about all the stories is that they all have happy endings,where the goodies win!.And while the first story is too close to the Stephen King classic Christine,the second story is easily the highlight of the film,with director Tom Parkinson making the nuttiness of the story feel like a low-budget Muppets episode!.<br /><br />Final view on the film<br /><br />While it does have a bit of a 'remake; feel,their is enough wackiness to make this a good horror 'comedy'.",0,1,0.0021897023543715477,0.9978103041648865,0.9978103041648865
"This is one of the best looking films of the past few years. The fact that it was done on a virtual shoestring ($1.8 million or so they say on the DVD:they infer that they ended up with even less financing) makes it all the more impressive. Not simply the photography, but the design and particularly the locations (Eastern Montana) which are at once authentically American and otherworldly.<br /><br />Too bad there isn't a coherent movie to go with it. An extremely promising setup of the last 48 hours of clearing out a rural town in 1955 before it will be flooded for a dam is washed away with pretentious mumbo jumbo alluding to angels and a dying child. And what is presented as the ""real world"" is hopelessly arch. Note to the Polish Brothers:the Coen Brothers are funny-you are not.<br /><br />No doubt many cineastes will find ""Northfork""'s abundant symbolism and inscrutability as marks of some sort of profundity, the sort that sophisticated types wrestle the night away with in coffeehouses while the braindead masses watch ""Charlie's Angels"" or something. (Sigh) If you insist....<br /><br />In the meantime, recommended only as a case study for filmmakers for its' impeccable technical credits and photographic beauty.",0,1,0.0021943883039057255,0.997805655002594,0.997805655002594
"""Love Life"" explores a very culturally relevant scenario of a marriage of convenience between a lesbian and a gay man. I found the subject matter compelling, even if the conflict was a bit forced and too easily resolved. For example, Thomas falls for Joe a little too quickly and conveniently for the plot. There are many continuity errors: one other user commented on different cars in the garage, Joe's glasses...the one that got to me the most was the fact Joe's facial hair configuration seemed to change from scene to scene. In the end, I found myself more turned-on by this movie than moved. Stephan D. Gill has a pretty nice body and shows it all quite a few times with pornstar skill and exuberance, and all-too-often acting chops to match. Many times, the movie seems like it is going to go full-on porn. Stephanie Kirchen does a fine job, but her moment of enlightenment at the end was sullied a bit for me, since I was in the mood for a good romp in the shower by the end of this movie.",0,1,0.0021943163592368364,0.997805655002594,0.997805655002594
